Link hình ảnh;Mã SKU;Tên;Cân nặng(g);Chiều dài(cm);Chiều rộng(cm);Chiều cao(cm);Tên kho;Khu vực kho;Vị trí;Tổng số;Đơn hàng đã khóa;Toàn bộ kho khả dụng;Dự trữ chương trình;Đang vận tải;Tổng giá vốn hàng đang vận tải;Cảnh báo tồn kho;Dự báo bán hàng hàng ngày;Dự kiến số ngày có thể bán;Giá vốn bình quân gia quyền;Tổng giá vốn;Trạng thái bán hàng;Ngành hàng cấp 1;Ngành hàng cấp 2;Ngành hàng cấp 3;Loại SKU;Chú thích
https://res.bigseller.pro/sku/images/merchantsku/944484/726708_1787287772057.jpg?imageView2/1/w/300/h/300;2792;Vaseline Sữa Dưỡng Thể Trắng Da Toàn Thân Vaseline Body Lotion 725ml Mẫu Mới - Bảng Mỹ;700.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;39;1;38;0;0;0.00;0;23.71;1;110581.03;4312660.17;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/565021_1787503245368.jpg?imageView2/1/w/300/h/300;2791;Vaseline Sữa Dưỡng Thể Trắng Da Vaseline -  300ml Tuýp Hồng MẪU MỚI;300.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;1.53;0;88500.00;88500.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/album/944484/202605070322010f109e1e70e4eeabce6d29e68203be41.jpg?imageView2/1/w/300/h/300;2790;Garnier Bông Tẩy Trang Hộp 9 Miếng;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/123966_1778124147537.jpg?imageView2/1/w/300/h/300;2789;DAESANG Nước uống giấm lựu - 900ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;132645.16;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/699156_1778124174041.jpg?imageView2/1/w/300/h/300;2788;SKIN AQUA kem chống nắng Tone up Tím xanh;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;116285.71;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/336566_1777092317165.jpg?imageView2/1/w/300/h/300;2787;ARRAHAN Gel Tẩy Tế Bào Chết Arrahan 180ml - Hương Táo;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;6.71;0;47851.06;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/870553_1777547864904.jpg?imageView2/1/w/300/h/300;2786;Topicrem Kem Dưỡng Ẩm  Hydra+ Light Moisturizing Radiance Cream Cho Da Thường, Da Hỗn Hợp 40ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/377694_1779686472122.jpg?imageView2/1/w/300/h/300;2785;EUCERIN Sữa Rửa Mặt pH5 Facial Cleanser - 400ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;191000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/307087_1777813580836.jpg?imageView2/1/w/300/h/300;2784;DERMACOS Kem dưỡng Anti-Acne Matting Cream 50ml [XT];0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/892293_1777004415613.jpg?imageView2/1/w/300/h/300;2783;TOPICREM Kem dưỡng CICA+ Soothing Cream - 40ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;216000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/436744_1780576003186.jpg?imageView2/1/w/300/h/300;2782;CARSLAN PHẤN PHỦ  BLACK  MAGNET SOFT FOCUS  MAKE-UP POWDER 05 Blue  Purple PHẤN PHỦ 1G;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/165254_1782391188021.jpg?imageView2/1/w/300/h/300;2781;CARSLAN PHẤN NÉN BLACK  MAGNET SOFT FOCUS  POWDER 04 PHẤN NÉN 1,5G;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2780;CARSLAN Black Magnet Phấn Nén 1G - Màu 04;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/136143_1781763918537.jpg?imageView2/1/w/300/h/300;2779;MARVIS Kem Đánh Răng Marvis Chiết Xuất Hoa Nhài - Màu Tím Jasmin Mint 85ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;9;0;9;0;0;0.00;0;0.23;39;134188.95;1207700.55;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/846684_1778125039554.jpg?imageView2/1/w/300/h/300;2778;BYPHASSE Nước Tẩy Trang Solution Micellaire Hồng - 500ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;89163.64;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/889495_1778125070654.jpg?imageView2/1/w/300/h/300;2777;BEPLAIN Kem dưỡng da Cica PDRN Repair Cream - 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.00;--;310300.00;620600.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/417643_1778125098619.jpg?imageView2/1/w/300/h/300;2776;SENA DEMAR Toner Pad AHA Glycolic Acid Chính Hãng 150ml/70 miếng;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;253312.50;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/889720_1778125154227.jpg?imageView2/1/w/300/h/300;QT02;Quần chip VAGISIL;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;72;0;72;0;0;0.00;0;2.38;30;606.15;43642.80;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/452508_1778125205444.jpg?imageView2/1/w/300/h/300;2775;VOUDIOTY Combo Dầu Gội & Dầu Xả Voudioty Keratin X9 Biotin & Collagen - 1000ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;385000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/345249_1778125249894.jpg?imageView2/1/w/300/h/300;2774;VOUDIOTY Combo Dầu Gội & Dầu Xả Voudioty Keratin X9 Biotin & Collagen - 500ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/487999_1781747787305.jpg?imageView2/1/w/300/h/300;2773;EIRLY'S Kem Dưỡng Mờ Thâm Nám, Tàn Nhang Eirlys' Glutathione (Hộp Trắng) - 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;546129.03;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/342750_1779448537843.jpg?imageView2/1/w/300/h/300;2721;VAGISIL DDVS Vagisil Scentsitive Scents Daily Intimate Wash White Jasmine - VÀNG 240ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/640918_1779448272000.jpg?imageView2/1/w/300/h/300;2724;VAGISIL DDVS Vagisil Scentsitive Scents Daily Intimate Wash Coconut Hibiscus - XANH DƯƠNG 354ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/906230_1778125406641.jpg?imageView2/1/w/300/h/300;2772;BIODERMA Sữa Chống Nắng Photoderm XDefense Ultra-fluid SPF50+ - BEIGE;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/002480_1778125451725.jpg?imageView2/1/w/300/h/300;2771;BIODERMA Sữa Chống Nắng Photoderm XDefense Ultra-fluid SPF50+ - INVISIBLE;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/385477_1778125591696.jpg?imageView2/1/w/300/h/300;2770;ACNE-AID Gel Chấm Mụn Spot Gel Anti-Acne Giúp Giảm Mụn, Mờ Thâm Hiệu Quả - 10g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2769;MARVIS Tăm nha khoa Marvis Dental Floss Toothpick (50 cái);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;242.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/973178_1778125685604.jpg?imageView2/1/w/300/h/300;2768;BATIOUS Sữa tắm Batious - 500ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;190000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/356676_1778125732788.jpg?imageView2/1/w/300/h/300;2767;MARVIS Kem đánh răng phiên bản Garden Collection 75ml - Kissing Rose ( Hoa Hồng );0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;29;0;29;0;0;0.00;0;1.24;23;144983.33;4204516.57;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/872922_1787500199433.jpg?imageView2/1/w/300/h/300;2766;AVENE Gel Tẩy Tế Bào Chết Dịu Nhẹ Gentle Exfoliating Gel - 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.03;100;220447.00;661341.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/026407_1778229696842.jpg?imageView2/1/w/300/h/300;2765;CATRICE Phấn Nhũ Bắt Sáng Catrice Diamond Haze Highlighter - 6g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;126628.57;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2764;LOREAL Kem Chống Nắng UV Defender Aquafusion Daily Water Gel Sunscreen SPF50+ PA++++ - 50ML XANH DƯƠNG;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/333933_1782467201300.jpg?imageView2/1/w/300/h/300;2763;SO'NATURAL Serum Red Peel Tingle Serum - 11ml ( CHỮ ĐỎ );0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;3.75;0;120287.39;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/310659_1778125955915.jpg?imageView2/1/w/300/h/300;2762;OLEXRS Tinh dầu dưỡng tóc Hairsalon 80ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.17;5;78566.51;78566.51;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/066915_1778125987924.jpg?imageView2/1/w/300/h/300;2761;LOREAL Kem Dưỡng L'Oreal Glycolic-Bright Glowing Cream Day SPF 30 Ban Ngày - 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;255368.66;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2760;HETRAS Set Nước Hoa Ô Tô Hetras set 2 lọ (77ml x 2) - Hotel Wood;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;206935.48;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2759;MEDIAN Kem đánh răng Median Dental IQ 93% - ĐEN;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;37592.68;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2758;JM Nước Hoa Hồng Jmsolution Honey Luminous Black - Nâu 600ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2757;JM Nước Hoa Hồng Jmsolution Marine Luminous Pearl - XANH 600ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2756;JM Nước Hoa Hồng Jmsolution Glow Luminous Flower Firming - HỒNG 600ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/949113_1778903350077.jpg?imageView2/1/w/300/h/300;2755;FIVE GRAINS Kem Dưỡng Niacinamide, Alpha-Arbutin Ban Ngày - 200ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;4.60;0;76326.67;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/370506_1783928008885.jpg?imageView2/1/w/300/h/300;2754;AHOHWA Mặt Nạ Ủ Trắng Dạng Kem Tone-Up Brightening Cream Mask - 20g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;24;0;24;0;0;0.00;0;4.83;4;45259.39;1086225.36;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/402546_1776409609527.jpg?imageView2/1/w/300/h/300;2753;MIXRS GLARIC Bộ  dầu gội xả  Hồng -  800ML;1400.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;349058.82;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2752;ARET Gel Trị Mụn Tre USP Aret  Hỗ Trợ Giảm Mụn, Mờ Thâm - 0.1%;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;74000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2751;ARET Gel Trị Mụn Tre USP Aret  Hỗ Trợ Giảm Mụn, Mờ Thâm - 0.05%;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;64000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2750;NARUKO Gel Tẩy Tế Bào Chết Tea Tree Shine Control and Blemish Clear Peeling Gel -120G;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;190090.91;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2749;KMAS Mặt nạ phục hồi, dưỡng da sau treatment Kmas Ultimate Recovery Mask - hộp 10 miếng;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;2;0;2;0;0;0.00;0;0.00;--;262314.13;524628.26;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/189859_1776961232626.jpg?imageView2/1/w/300/h/300;2748;VASELINE Dưỡng môi Lip Therapy UK 20g [XT] - Cocoa Butter;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;V;VASELINE;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/081872_1777465794724.jpg?imageView2/1/w/300/h/300;2747;OEM Mũ Trùm Tóc Khi Tắm Bằng Nilon In Hình Hoạt Họa Dễ Thương, Giúp Ủ Dưỡng Tóc, Spa Tại Nhà;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;579;0;579;0;0;0.00;0;0.10;5790;3100.00;1794900.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2746;TOPICREM Gel Tẩy Tế Bào Chết Gentle Scrub Face & Body 200ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/162208_1776960546988.jpg?imageView2/1/w/300/h/300;2745;URIAGE Sữa Rửa Mặt Depiderm Mousse Nettoyante Éclat - 100ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.35;0;267392.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/732483_1782467138160.jpg?imageView2/1/w/300/h/300;2744;SO'NATURAL Serum Red Peel Tingle Serum - 35ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;15;0;15;0;0;0.00;0;3.29;4;265180.18;3977702.70;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/251734_1776961233051.jpg?imageView2/1/w/300/h/300;2743;GOODNDOC Kem chống nắng Sun Repair SPF50+ PA+++ 50ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;234000.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2742;HATOMUGI Sữa Dưỡng Thể Chống Nắng Hatomugi SPF31/PA+++ UV Care & Moisturizing - 250ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2741;HATOMUGI Sữa Dưỡng Thể Moisturizing & Conditioning - 400ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;74430.89;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2740;BIOTRADE Viên Uống Trị Mụn Biotrade Acnaut Food Supplement With Brewer’s Yeast 30 Viên;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.00;--;406509.43;1626037.72;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/241097_1779448272269.jpg?imageView2/1/w/300/h/300;2739;QUICKSTICK Que thử thai One-step Pregnancy Test;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;78;0;78;0;0;0.00;0;0.00;--;18000.00;1404000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/484083_1776220651928.jpg?imageView2/1/w/300/h/300;2738;KOBAYASHI Lăn khử mùi Kobayashi WAKIGUARD Nhật Bản dạng gel - 50g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;4.23;0;113928.93;113928.93;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/440230_1784205017574.jpg?imageView2/1/w/300/h/300;2737;HATOMUGI Dầu Tẩy Trang Hatomugi Reihaku Hatomugi Cleansing Lotion - 500ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;122708.33;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2736;COCOON Tinh Chất Xịt Dưỡng Sen Hậu Giang Hau Giang Lotus Soothing Serum Mist  - 100ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;4;0;4;0;0;0.00;0;0.00;--;98000.00;392000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/999539_1776160374455.jpg?imageView2/1/w/300/h/300;2735;TFIT Bảng Kem Che Khuyết Điểm Ba Màu Che Phủ Quầng Thâm Và Mụn - 01 Neutral;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.00;--;138000.00;414000.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/554601_1777465794663.jpg?imageView2/1/w/300/h/300;2723;VAGISIL DDVS Vagisil Scentsitive Scents Daily Intimate Wash Coconut Hibiscus - XANH DƯƠNG 240ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;17;0;17;0;0;0.00;0;2.75;6;143570.63;2440700.71;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/962576_1779448716844.jpg?imageView2/1/w/300/h/300;2719;VAGISIL DDVS Vagisil Scentsitive Scents Daily Intimate Wash Peach Blossom - CAM 240ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;153416.67;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/148761_1777465259190.jpg?imageView2/1/w/300/h/300;2722;VAGISIL DDVS Vagisil Scentsitive Scents Daily Intimate Wash White Jasmine - VÀNG 354ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;205307.69;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/424003_1779196153168.jpg?imageView2/1/w/300/h/300;2720;VAGISIL DDVS Vagisil Scentsitive Scents Daily Intimate Wash Peach Blossom - CAM 354ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;3;0;3;0;0;0.00;0;0.00;--;208416.67;625250.01;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/332072_1785807014150.jpg?imageView2/1/w/300/h/300;2734;DR.PEPTI Tinh chất trị nám Centella Dark Sport Solution Ampoule - 30ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.17;0;266670.89;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2733;BIOTIN Viên Uống Mọc Tóc Men Bia Khô - Full Hộp (60 Viên);0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;250613.71;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/452736_1787496167049.jpg?imageView2/1/w/300/h/300;2732;SUNSHINE Glutathione 10x – Nước uống trắng da set 10;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;295242.92;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2731;RWIN Mặt Nạ Nhau Thai Cừu Nhật Rwine Beauty Stem Cell Placenta - 1 HỘP 50 MIẾNG;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;92333.33;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
;2730;RWIN Mặt Nạ Nhau Thai Cừu Nhật Rwine Beauty Stem Cell Placenta, Lẻ 1 miếng;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;0.00;--;0.00;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/460520_1778128001022.jpg?imageView2/1/w/300/h/300;2729;LUCENBASE Sữa Dưỡng Thể 377 Niacinamide Retinol LUCENBASE - 250g;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;0;0;0;0;0;0.00;0;12.00;0;120993.29;0.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
https://res.bigseller.pro/sku/images/merchantsku/944484/175649_1787499029970.jpg?imageView2/1/w/300/h/300;2728;CETAPHIL Sữa rửa mặt Gentle Skin Cleanser - 1000ml;0.00;0.00;0.00;0.00;VIE GROUP HCM;Default Piling Area;Default Shelf;1;0;1;0;0;0.00;0;0.03;33;544320.00;544320.00;Còn hàng;Chưa chọn danh mục;;;Single SKU;
